Date,Time,SET,Value,2D,Modern,Internet
2024-10-31,15:00:00,"1,466.04","42,739.35",49,0,0
2024-10-31,16:30:00,"1,466.04","42,739.35",49,0,0
2024-11-01,11:00:00,"1,463.24","16,810.27",40,0,0
2024-11-01,12:01:00,"1,463.24","16,810.27",40,0,0
2024-11-01,15:00:00,"1,464.17","32,809.34",79,0,0
2024-11-01,16:30:00,"1,464.17","32,809.34",79,0,0
2024-11-04,11:00:00,"1,464.21","15,489.01",19,0,0
2024-11-04,12:01:00,"1,464.21","15,489.01",19,0,0
2024-11-04,15:00:00,"1,462.95","28,397.32",57,0,0
2024-11-04,16:30:00,"1,462.95","28,397.32",57,0,0
2024-11-05,11:00:00,"1,474.97","19,113.62",73,0,0
2024-11-05,12:01:00,"1,474.97","19,113.62",73,0,0
2024-11-05,15:00:00,"1,481.67","39,287.25",77,0,0
2024-11-05,16:30:00,"1,481.67","39,287.25",77,0,0
2024-11-06,11:00:00,"1,483.15","21,597.63",57,0,0
2024-11-06,12:01:00,"1,483.15","21,597.63",57,0,0
2024-11-06,15:00:00,"1,467.42","57,225.82",25,0,0
2024-11-06,16:30:00,"1,467.42","57,225.82",25,0,0
2024-11-07,11:00:00,"1,473.65","31,967.62",57,0,0
2024-11-07,12:01:00,"1,473.65","31,967.62",57,0,0
2024-11-07,15:00:00,"1,469.72","55,536.51",26,0,0
2024-11-07,16:30:00,"1,469.72","55,536.51",26,0,0
2024-11-08,11:00:00,"1,460.20","26,063.58",3,0,0
2024-11-08,12:01:00,"1,460.20","26,063.58",3,0,0
2024-11-08,15:00:00,"1,464.69","49,115.58",95,0,0
2024-11-08,16:30:00,"1,464.69","49,115.58",95,0,0
2024-11-11,11:00:00,"1,456.99","19,988.24",98,0,0
2024-11-11,12:01:00,"1,456.99","19,988.24",98,0,0
2024-11-11,15:00:00,"1,456.47","39,743.10",73,0,0
2024-11-11,16:30:00,"1,456.47","39,743.10",73,0,0
2024-11-12,11:00:00,"1,449.86","19,178.00",68,0,0
2024-11-12,12:01:00,"1,449.86","19,178.00",68,0,0
2024-11-12,15:00:00,"1,445.07","42,634.33",74,0,0
2024-11-12,16:30:00,"1,445.07","42,634.33",74,0,0
2024-11-13,11:00:00,"1,457.51","24,213.04",13,0,0
2024-11-13,12:01:00,"1,457.51","24,213.04",13,0,0
2024-11-13,15:00:00,"1,451.47","45,866.84",76,0,0
2024-11-13,16:30:00,"1,451.47","45,866.84",76,0,0
2024-11-14,11:00:00,"1,450.88","29,288.12",88,0,0
2024-11-14,12:01:00,"1,450.88","29,288.12",88,0,0
2024-11-14,15:00:00,"1,450.12","59,320.35",20,0,0
2024-11-14,16:30:00,"1,450.12","59,320.35",20,0,0
2024-11-15,11:00:00,"1,444.81","24,775.36",15,0,0
2024-11-15,12:01:00,"1,444.81","24,775.36",15,0,0
2024-11-15,15:00:00,"1,442.63","48,853.08",33,0,0
2024-11-15,16:30:00,"1,442.63","48,853.08",33,0,0
2024-11-18,11:00:00,"1,453.90","22,503.07",3,0,0
2024-11-18,12:01:00,"1,453.90","22,503.07",3,0,0
2024-11-18,15:00:00,"1,452.78","38,350.45",80,0,0
2024-11-18,16:30:00,"1,452.78","38,350.45",80,0,0
2024-11-19,11:00:00,"1,467.75","25,383.86",53,0,0
2024-11-19,12:01:00,"1,467.75","25,383.86",53,0,0
2024-11-19,15:00:00,"1,460.11","46,004.96",14,0,0
2024-11-19,16:30:00,"1,460.11","46,004.96",14,0,0
2024-11-20,11:00:00,"1,456.88","17,935.78",85,0,0
2024-11-20,12:01:00,"1,456.88","17,935.78",85,0,0
2024-11-20,15:00:00,"1,462.48","34,727.84",87,0,0
2024-11-20,16:30:00,"1,462.48","34,727.84",87,0,0
2024-11-21,11:00:00,"1,443.79","24,221.65",91,0,0
2024-11-21,12:01:00,"1,443.79","24,221.65",91,0,0
2024-11-21,15:00:00,"1,440.46","41,514.94",64,0,0
2024-11-21,16:30:00,"1,440.46","41,514.94",64,0,0
2024-11-22,11:00:00,"1,448.91","26,863.52",13,0,0
2024-11-22,12:01:00,"1,448.91","26,863.52",13,0,0
2024-11-22,15:00:00,"1,446.30","45,654.73",4,0,0
2024-11-22,16:30:00,"1,446.30","45,654.73",4,0,0
2024-11-25,11:00:00,"1,446.79","18,011.28",91,0,0
2024-11-25,12:01:00,"1,446.79","18,011.28",91,0,0
2024-11-25,15:00:00,"1,443.31","50,418.01",18,0,0
2024-11-25,16:30:00,"1,443.31","50,418.01",18,0,0
2024-11-26,11:00:00,"1,443.35","18,409.81",59,0,0
2024-11-26,12:01:00,"1,443.35","18,409.81",59,0,0
2024-11-26,15:00:00,"1,438.25","37,178.68",58,0,0
2024-11-26,16:30:00,"1,438.25","37,178.68",58,0,0
2024-11-27,11:00:00,"1,428.28","18,803.47",83,0,0
2024-11-27,12:01:00,"1,428.28","18,803.47",83,0,0
2024-11-27,15:00:00,"1,430.40","36,673.57",3,0,0
2024-11-27,16:30:00,"1,430.40","36,673.57",3,0,0
2024-11-28,11:00:00,"1,425.97","16,296.77",76,0,0
2024-11-28,12:01:00,"1,425.97","16,296.77",76,0,0
2024-11-28,15:00:00,"1,428.01","35,571.54",11,0,0
2024-11-28,16:30:00,"1,428.01","35,571.54",11,0,0
2024-11-29,11:00:00,"1,430.05","19,301.72",51,0,0
2024-11-29,12:01:00,"1,430.05","19,301.72",51,0,0
2024-11-29,15:00:00,"1,427.54","40,195.91",45,0,0
2024-11-29,16:30:00,"1,427.54","40,195.91",45,0,0
2024-12-02,11:00:00,"1,429.20","16,122.91",2,0,0
2024-12-02,12:01:00,"1,429.20","16,122.91",2,0,0
2024-12-02,15:00:00,"1,437.11","35,255.14",15,0,0
2024-12-02,16:30:00,"1,437.11","35,255.14",15,0,0
2024-12-03,11:00:00,"1,448.95","23,876.40",56,0,0
2024-12-03,12:01:00,"1,448.95","23,876.40",56,0,0
2024-12-03,15:00:00,"1,454.76","46,701.92",61,0,0
2024-12-03,16:30:00,"1,454.76","46,701.92",61,0,0
2024-12-05,11:00:00,"1,450.82","37,977.55",27,0,0
2024-12-05,12:01:00,"1,450.82","37,977.55",27,0,0
2024-12-05,15:00:00,"1,450.82","37,977.55",27,0,0
2024-12-05,16:30:00,"1,450.82","37,977.55",27,0,0
2024-12-06,11:00:00,"1,450.70","25,602.23",2,0,0
2024-12-06,12:01:00,"1,450.70","25,602.23",2,0,0
2024-12-06,15:00:00,"1,451.96","43,688.43",68,0,0
2024-12-06,16:30:00,"1,451.96","43,688.43",68,0,0
2024-12-10,11:00:00,"1,447.53","35,890.72",30,0,0
2024-12-10,12:01:00,"1,447.53","35,890.72",30,0,0
2024-12-10,15:00:00,"1,447.53","35,890.72",30,0,0
2024-12-10,16:30:00,"1,447.53","35,890.72",30,0,0
2024-12-11,11:00:00,"1,447.64","19,422.78",42,0,0
2024-12-11,12:01:00,"1,447.64","19,422.78",42,0,0
2024-12-11,15:00:00,"1,443.05","36,085.26",55,0,0
2024-12-11,16:30:00,"1,443.05","36,085.26",55,0,0
2024-12-12,11:00:00,"1,447.27","20,666.28",76,0,0
2024-12-12,12:01:00,"1,447.27","20,666.28",76,0,0
2024-12-12,15:00:00,"1,439.89","41,406.39",96,0,0
2024-12-12,16:30:00,"1,439.89","41,406.39",96,0,0
2024-12-13,11:00:00,"1,435.32","21,189.81",29,0,0
2024-12-13,12:01:00,"1,435.32","21,189.81",29,0,0
2024-12-13,15:00:00,"1,431.67","40,324.87",74,0,0
2024-12-13,16:30:00,"1,431.67","40,324.87",74,0,0
2024-12-16,11:00:00,"1,418.49","20,781.36",91,0,0
2024-12-16,12:01:00,"1,418.49","20,781.36",91,0,0
2024-12-16,15:00:00,"1,419.72","40,481.64",21,0,0
2024-12-16,16:30:00,"1,419.72","40,481.64",21,0,0
2024-12-17,11:00:00,"1,410.54","25,212.72",42,0,0
2024-12-17,12:01:00,"1,410.54","25,212.72",42,0,0
2024-12-17,15:00:00,"1,395.57","55,294.45",74,0,0
2024-12-17,16:30:00,"1,395.57","55,294.45",74,0,0
2024-12-18,11:00:00,"1,399.50","25,435.47",5,0,0
2024-12-18,12:01:00,"1,399.50","25,435.47",5,0,0
2024-12-18,15:00:00,"1,398.95","47,817.65",57,0,0
2024-12-18,16:30:00,"1,398.95","47,817.65",57,0,0
2024-12-19,11:00:00,"1,392.40","23,022.71",2,0,0
2024-12-19,12:01:00,"1,392.40","23,022.71",2,0,0
2024-12-19,15:00:00,"1,377.53","49,259.21",39,0,0
2024-12-19,16:30:00,"1,377.53","49,259.21",39,0,0
2024-12-20,11:00:00,"1,364.05","26,821.35",51,0,0
2024-12-20,12:01:00,"1,364.05","26,821.35",51,0,0
2024-12-20,15:00:00,"1,365.07","60,033.65",73,0,0
2024-12-20,16:30:00,"1,365.07","60,033.65",73,0,0
2024-12-23,11:00:00,"1,371.04","19,426.06",46,0,0
2024-12-23,12:01:00,"1,371.04","19,426.06",46,0,0
2024-12-23,15:00:00,"1,386.91","43,625.40",15,0,0
2024-12-23,16:30:00,"1,386.91","43,625.40",15,0,0
2024-12-24,11:00:00,"1,396.74","16,910.99",40,0,0
2024-12-24,12:01:00,"1,396.74","16,910.99",40,0,0
2024-12-24,15:00:00,"1,394.67","30,447.81",77,0,0
2024-12-24,16:30:00,"1,394.67","30,447.81",77,0,0
2024-12-25,11:00:00,"1,399.02","15,606.00",26,0,0
2024-12-25,12:01:00,"1,399.02","15,606.00",26,0,0
2024-12-25,15:00:00,"1,400.85","28,672.75",52,0,0
2024-12-25,16:30:00,"1,400.85","28,672.75",52,0,0
2024-12-26,11:00:00,"1,395.83","11,439.29",39,0,0
2024-12-26,12:01:00,"1,395.83","11,439.29",39,0,0
2024-12-26,15:00:00,"1,397.80","24,087.54",7,0,0
2024-12-26,16:30:00,"1,397.80","24,087.54",7,0,0
2024-12-27,11:00:00,"1,403.62","12,486.97",26,0,0
2024-12-27,12:01:00,"1,403.62","12,486.97",26,0,0
2024-12-27,15:00:00,"1,401.46","29,889.62",69,0,0
2024-12-27,16:30:00,"1,401.46","29,889.62",69,0,0
2024-12-31,11:00:00,"1,400.21","31,885.91",15,0,0
2024-12-31,12:01:00,"1,400.21","31,885.91",15,0,0
2024-12-31,15:00:00,"1,400.21","31,885.91",15,0,0
2024-12-31,16:30:00,"1,400.21","31,885.91",15,0,0
2025-01-01,11:00:00,"1,400.21","31,885.91",15,0,0
2025-01-01,12:01:00,"1,400.21","31,885.91",15,0,0
2025-01-01,15:00:00,"1,400.21","31,885.91",15,0,0
2025-01-01,16:30:00,"1,400.21","31,885.91",15,0,0
2025-01-02,11:00:00,"1,381.25","20,307.54",57,0,0
2025-01-02,12:01:00,"1,381.25","20,307.54",57,0,0
2025-01-02,15:00:00,"1,379.85","36,852.83",52,0,0
2025-01-02,16:30:00,"1,379.85","36,852.83",52,0,0
2025-01-03,11:00:00,"1,383.92","15,125.42",25,0,0
2025-01-03,12:01:00,"1,383.92","15,125.42",25,0,0
2025-01-03,15:00:00,"1,384.76","29,604.22",64,0,0
2025-01-03,16:30:00,"1,384.76","29,604.22",64,0,0
2025-01-06,11:00:00,"1,379.07","20,539.70",79,0,0
2025-01-06,12:01:00,"1,379.07","20,539.70",79,0,0
2025-01-06,15:00:00,"1,372.65","37,212.83",52,0,0
2025-01-06,16:30:00,"1,372.65","37,212.83",52,0,0
2025-01-07,11:00:00,"1,384.55","17,949.48",59,0,0
2025-01-07,12:01:00,"1,384.55","17,949.48",59,0,0
2025-01-07,15:00:00,"1,390.88","39,006.62",86,0,0
2025-01-07,16:30:00,"1,390.88","39,006.62",86,0,0
2025-01-08,11:00:00,"1,391.38","15,994.84",84,0,0
2025-01-08,12:01:00,"1,391.38","15,994.84",84,0,0
2025-01-08,15:00:00,"1,387.72","35,326.19",26,0,0
2025-01-08,16:30:00,"1,387.72","35,326.19",26,0,0
2025-01-09,11:00:00,"1,372.61","22,595.17",15,0,0
2025-01-09,12:01:00,"1,372.61","22,595.17",15,0,0
2025-01-09,15:00:00,"1,362.97","46,868.24",78,0,0
2025-01-09,16:30:00,"1,362.97","46,868.24",78,0,0
2025-01-10,11:00:00,"1,362.62","22,211.98",21,0,0
2025-01-10,12:01:00,"1,362.62","22,211.98",21,0,0
2025-01-10,15:00:00,"1,367.99","42,718.70",98,0,0
2025-01-10,16:30:00,"1,367.99","42,718.70",98,0,0
2025-01-13,11:00:00,"1,357.06","20,625.46",65,0,0
2025-01-13,12:01:00,"1,357.06","20,625.46",65,0,0
2025-01-13,15:00:00,"1,354.34","42,966.31",46,0,0
2025-01-13,16:30:00,"1,354.34","42,966.31",46,0,0
2025-01-14,11:00:00,"1,349.82","32,094.64",24,0,0
2025-01-14,12:01:00,"1,349.82","32,094.64",24,0,0
2025-01-14,15:00:00,"1,340.25","56,434.55",54,0,0
2025-01-14,16:30:00,"1,340.25","56,434.55",54,0,0
2025-01-15,11:00:00,"1,342.93","20,231.12",31,0,0
2025-01-15,12:01:00,"1,342.93","20,231.12",31,0,0
2025-01-15,15:00:00,"1,353.17","44,216.57",76,0,0
2025-01-15,16:30:00,"1,353.17","44,216.57",76,0,0
2025-01-16,11:00:00,"1,348.55","20,269.60",59,0,0
2025-01-16,12:01:00,"1,348.55","20,269.60",59,0,0
2025-01-16,15:00:00,"1,352.56","40,377.07",67,0,0
2025-01-16,16:30:00,"1,352.56","40,377.07",67,0,0
2025-01-17,11:00:00,"1,350.58","16,593.16",83,0,0
2025-01-17,12:01:00,"1,350.58","16,593.16",83,0,0
2025-01-17,15:00:00,"1,340.63","37,538.15",38,0,0
2025-01-17,16:30:00,"1,340.63","37,538.15",38,0,0
2025-01-20,11:00:00,"1,342.34","13,695.37",45,0,0
2025-01-20,12:01:00,"1,342.34","13,695.37",45,0,0
2025-01-20,15:00:00,"1,340.50","25,982.06",2,0,0
2025-01-20,16:30:00,"1,340.50","25,982.06",2,0,0
2025-01-21,11:00:00,"1,355.00","19,622.25",2,0,0
2025-01-21,12:01:00,"1,355.00","19,622.25",2,0,0
2025-01-21,15:00:00,"1,352.53","38,004.05",34,0,0
2025-01-21,16:30:00,"1,352.53","38,004.05",34,0,0
2025-01-22,11:00:00,"1,359.68","21,212.78",82,0,0
2025-01-22,12:01:00,"1,359.68","21,212.78",82,0,0
2025-01-22,15:00:00,"1,361.77","43,896.02",76,0,0
2025-01-22,16:30:00,"1,361.77","43,896.02",76,0,0
2025-01-23,11:00:00,"1,356.17","16,398.82",78,0,0
2025-01-23,12:01:00,"1,356.17","16,398.82",78,0,0
2025-01-23,15:00:00,"1,344.17","34,420.86",70,0,0
2025-01-23,16:30:00,"1,344.17","34,420.86",70,0,0
2025-01-24,11:00:00,"1,347.06","15,180.18",60,0,0
2025-01-24,12:01:00,"1,347.06","15,180.18",60,0,0
2025-01-24,15:00:00,"1,354.07","30,792.25",72,0,0
2025-01-24,16:30:00,"1,354.07","30,792.25",72,0,0
2025-01-27,11:00:00,"1,349.09","15,125.32",95,0,0
2025-01-27,12:01:00,"1,349.09","15,125.32",95,0,0
2025-01-27,15:00:00,"1,340.94","30,685.23",45,0,0
2025-01-27,16:30:00,"1,340.94","30,685.23",45,0,0
2025-01-28,11:00:00,"1,338.13","17,236.21",36,0,0
2025-01-28,12:01:00,"1,338.13","17,236.21",36,0,0
2025-01-28,15:00:00,"1,345.77","36,715.88",75,0,0
2025-01-28,16:30:00,"1,345.77","36,715.88",75,0,0
2025-01-29,11:00:00,"1,342.96","14,932.47",62,0,0
2025-01-29,12:01:00,"1,342.96","14,932.47",62,0,0
2025-01-29,15:00:00,"1,343.19","27,349.69",99,0,0
2025-01-29,16:30:00,"1,343.19","27,349.69",99,0,0
2025-01-30,11:00:00,"1,335.29","16,729.73",99,0,0
2025-01-30,12:01:00,"1,335.29","16,729.73",99,0,0
2025-01-30,15:00:00,"1,335.64","29,535.48",45,0,0
2025-01-30,16:30:00,"1,335.64","29,535.48",45,0,0
2025-01-31,11:00:00,"1,324.13","24,165.27",35,0,0
2025-01-31,12:01:00,"1,324.13","24,165.27",35,0,0
2025-01-31,15:00:00,"1,314.50","53,362.68",2,0,0
2025-01-31,16:30:00,"1,314.50","53,362.68",2,0,0
2025-02-03,11:00:00,"1,290.04","33,365.21",45,0,0
2025-02-03,12:01:00,"1,290.04","33,365.21",45,0,0
2025-02-03,15:00:00,"1,304.39","54,212.17",92,0,0
2025-02-03,16:30:00,"1,304.39","54,212.17",92,0,0
2025-02-04,11:00:00,"1,306.65","20,493.76",53,0,0
2025-02-04,12:01:00,"1,306.65","20,493.76",53,0,0
2025-02-04,15:00:00,"1,301.02","41,678.41",28,0,0
2025-02-04,16:30:00,"1,301.02","41,678.41",28,0,0
2025-02-05,11:00:00,"1,289.94","20,712.90",42,0,0
2025-02-05,12:01:00,"1,289.94","20,712.90",42,0,0
2025-02-05,15:00:00,"1,286.74","42,226.09",46,0,0
2025-02-05,16:30:00,"1,286.74","42,226.09",46,0,0
2025-02-06,11:00:00,"1,281.73","19,235.92",35,0,0
2025-02-06,12:01:00,"1,281.73","19,235.92",35,0,0
2025-02-06,15:00:00,"1,262.07","48,143.21",73,0,0
2025-02-06,16:30:00,"1,262.07","48,143.21",73,0,0
2025-02-07,11:00:00,"1,263.08","25,068.16",88,0,0
2025-02-07,12:01:00,"1,263.08","25,068.16",88,0,0
2025-02-07,15:00:00,"1,282.09","57,593.92",93,0,0
2025-02-07,16:30:00,"1,282.09","57,593.92",93,0,0
2025-02-10,11:00:00,"1,272.91","24,931.85",11,0,0
2025-02-10,12:01:00,"1,272.91","24,931.85",11,0,0
2025-02-10,15:00:00,"1,270.49","43,206.59",96,0,0
2025-02-10,16:30:00,"1,270.49","43,206.59",96,0,0
2025-02-12,11:00:00,"1,283.97","39,035.49",75,0,0
2025-02-12,12:01:00,"1,283.97","39,035.49",75,0,0
2025-02-12,15:00:00,"1,283.97","39,035.49",75,0,0
2025-02-12,16:30:00,"1,283.97","39,035.49",75,0,0
2025-02-13,11:00:00,"1,294.85","26,931.53",51,0,0
2025-02-13,12:01:00,"1,294.85","26,931.53",51,0,0
2025-02-13,15:00:00,"1,284.11","53,123.74",13,0,0
2025-02-13,16:30:00,"1,284.11","53,123.74",13,0,0
2025-02-14,11:00:00,"1,281.75","19,469.26",59,0,0
2025-02-14,12:01:00,"1,281.75","19,469.26",59,0,0
2025-02-14,15:00:00,"1,272.10","50,036.21",6,0,0
2025-02-14,16:30:00,"1,272.10","50,036.21",6,0,0
2025-02-17,11:00:00,"1,248.39","33,866.09",96,0,0
2025-02-17,12:01:00,"1,248.39","33,866.09",96,0,0
2025-02-17,15:00:00,"1,256.48","56,346.06",86,0,0
2025-02-17,16:30:00,"1,256.48","56,346.06",86,0,0
2025-02-18,11:00:00,"1,260.85","22,746.65",56,0,0
2025-02-18,12:01:00,"1,260.85","22,746.65",56,0,0
2025-02-18,15:00:00,"1,257.48","47,358.57",88,0,0
2025-02-18,16:30:00,"1,257.48","47,358.57",88,0,0
2025-02-19,11:00:00,"1,261.91","26,684.55",14,0,0
2025-02-19,12:01:00,"1,261.91","26,684.55",14,0,0
2025-02-19,15:00:00,"1,262.27","52,617.62",77,0,0
2025-02-19,16:30:00,"1,262.27","52,617.62",77,0,0
2025-02-20,11:00:00,"1,255.62","27,358.66",28,0,0
2025-02-20,12:01:00,"1,255.62","27,358.66",28,0,0
2025-02-20,15:00:00,"1,245.61","56,186.43",16,0,0
2025-02-20,16:30:00,"1,245.61","56,186.43",16,0,0
2025-02-21,11:00:00,"1,247.47","26,501.77",71,0,0
2025-02-21,12:01:00,"1,247.47","26,501.77",71,0,0
2025-02-21,15:00:00,"1,246.21","48,456.57",16,0,0
2025-02-21,16:30:00,"1,246.21","48,456.57",16,0,0
2025-02-24,11:00:00,"1,230.69","22,049.20",99,0,0
2025-02-24,12:01:00,"1,230.69","22,049.20",99,0,0
2025-02-24,15:00:00,"1,235.85","42,206.62",56,0,0
2025-02-24,16:30:00,"1,235.85","42,206.62",56,0,0
2025-02-25,11:00:00,"1,217.68","26,548.52",88,0,0
2025-02-25,12:01:00,"1,217.68","26,548.52",88,0,0
2025-02-25,15:00:00,"1,206.39","50,189.15",99,0,0
2025-02-25,16:30:00,"1,206.39","50,189.15",99,0,0
2025-02-26,11:00:00,"1,217.06","25,258.10",68,0,0
2025-02-26,12:01:00,"1,217.06","25,258.10",68,0,0
2025-02-26,15:00:00,"1,231.14","62,528.51",48,0,0
2025-02-26,16:30:00,"1,231.14","62,528.51",48,0,0
2025-02-27,11:00:00,"1,220.37","32,718.92",78,0,0
2025-02-27,12:01:00,"1,220.37","32,718.92",78,0,0
2025-02-27,15:00:00,"1,215.73","56,035.29",35,0,0
2025-02-27,16:30:00,"1,215.73","56,035.29",35,0,0
2025-02-28,11:00:00,"1,195.26","29,025.74",65,0,0
2025-02-28,12:01:00,"1,195.26","29,025.74",65,0,0
2025-02-28,15:00:00,"1,203.72","74,436.98",26,0,0
2025-02-28,16:30:00,"1,203.72","74,436.98",26,0,0
2025-03-03,11:00:00,"1,193.83","23,463.48",33,0,0
2025-03-03,12:01:00,"1,193.83","23,463.48",33,0,0
2025-03-03,15:00:00,"1,188.41","45,011.92",11,0,0
2025-03-03,16:30:00,"1,188.41","45,011.92",11,0,0
2025-03-04,11:00:00,"1,191.91","18,368.56",18,0,0
2025-03-04,12:01:00,"1,191.91","18,368.56",18,0,0
2025-03-04,15:00:00,"1,177.64","42,016.45",46,0,0
2025-03-04,16:30:00,"1,177.64","42,016.45",46,0,0
2025-03-05,11:00:00,"1,190.10","19,869.31",9,0,0
2025-03-05,12:01:00,"1,190.10","19,869.31",9,0,0
2025-03-05,15:00:00,"1,206.96","50,706.03",66,0,0
2025-03-05,16:30:00,"1,206.96","50,706.03",66,0,0
2025-03-06,11:00:00,"1,203.60","26,132.13",2,0,0
2025-03-06,12:01:00,"1,203.60","26,132.13",2,0,0
2025-03-06,15:00:00,"1,189.55","47,199.92",59,0,0
2025-03-06,16:30:00,"1,189.55","47,199.92",59,0,0
2025-03-07,11:00:00,"1,194.92","18,176.08",26,0,0
2025-03-07,12:01:00,"1,194.92","18,176.08",26,0,0
2025-03-07,15:00:00,"1,202.03","37,805.49",35,0,0
2025-03-07,16:30:00,"1,202.03","37,805.49",35,0,0
2025-03-10,11:00:00,"1,187.27","16,247.13",77,0,0
2025-03-10,12:01:00,"1,187.27","16,247.13",77,0,0
2025-03-10,15:00:00,"1,177.44","34,257.69",47,0,0
2025-03-10,16:30:00,"1,177.44","34,257.69",47,0,0
2025-03-11,11:00:00,"1,169.99","20,005.44",95,0,0
2025-03-11,12:01:00,"1,169.99","20,005.44",95,0,0
2025-03-11,15:00:00,"1,187.63","49,522.05",32,0,0
2025-03-11,16:30:00,"1,187.63","49,522.05",32,0,0
2025-03-12,11:00:00,"1,170.60","20,693.96",3,0,0
2025-03-12,12:01:00,"1,170.60","20,693.96",3,0,0
2025-03-12,15:00:00,"1,160.06","46,281.66",61,0,0
2025-03-12,16:30:00,"1,160.06","46,281.66",61,0,0
2025-03-13,11:00:00,"1,162.97","17,838.40",78,0,0
2025-03-13,12:01:00,"1,162.97","17,838.40",78,0,0
2025-03-13,15:00:00,"1,159.64","32,461.80",41,0,0
2025-03-13,16:30:00,"1,159.64","32,461.80",41,0,0
2025-03-14,11:00:00,"1,171.44","17,921.88",41,0,0
2025-03-14,12:01:00,"1,171.44","17,921.88",41,0,0
2025-03-14,15:00:00,"1,173.76","38,598.05",68,0,0
2025-03-14,16:30:00,"1,173.76","38,598.05",68,0,0
2025-03-17,11:00:00,"1,172.42","20,846.18",26,0,0
2025-03-17,12:01:00,"1,172.42","20,846.18",26,0,0
2025-03-17,15:00:00,"1,170.20","35,904.16",4,0,0
2025-03-17,16:30:00,"1,170.20","35,904.16",4,0,0
2025-03-18,11:00:00,"1,178.32","18,630.04",20,0,0
2025-03-18,12:01:00,"1,178.32","18,630.04",20,0,0
2025-03-18,15:00:00,"1,176.17","39,013.98",73,0,0
2025-03-18,16:30:00,"1,176.17","39,013.98",73,0,0
2025-03-19,11:00:00,"1,190.86","22,661.26",61,0,0
2025-03-19,12:01:00,"1,190.86","22,661.26",61,0,0
2025-03-19,15:00:00,"1,189.66","42,722.37",62,0,0
2025-03-19,16:30:00,"1,189.66","42,722.37",62,0,0
2025-03-20,11:00:00,"1,194.69","19,982.30",92,0,0
2025-03-20,12:01:00,"1,194.69","19,982.30",92,0,0
2025-03-20,15:00:00,"1,181.71","44,627.97",17,0,0
2025-03-20,16:30:00,"1,181.71","44,627.97",17,0,0
2025-03-21,11:00:00,"1,183.29","19,958.57",98,0,0
2025-03-21,12:01:00,"1,183.29","19,958.57",98,0,0
2025-03-21,15:00:00,"1,186.61","47,293.40",13,0,0
2025-03-21,16:30:00,"1,186.61","47,293.40",13,0,0
2025-03-24,11:00:00,"1,183.72","10,383.20",23,0,0
2025-03-24,12:01:00,"1,183.72","10,383.20",23,0,0
2025-03-24,15:00:00,"1,190.06","23,373.33",63,0,0
2025-03-24,16:30:00,"1,190.06","23,373.33",63,0,0
2025-03-25,11:00:00,"1,183.87","16,925.17",75,0,0
2025-03-25,12:01:00,"1,183.87","16,925.17",75,0,0
2025-03-25,15:00:00,"1,184.93","30,766.38",36,0,0
2025-03-25,16:30:00,"1,184.93","30,766.38",36,0,0
2025-03-26,11:00:00,"1,191.10","13,997.86",7,0,0
2025-03-26,12:01:00,"1,191.10","13,997.86",7,0,0
2025-03-26,15:00:00,"1,190.36","26,578.82",68,0,0
2025-03-26,16:30:00,"1,190.36","26,578.82",68,0,0
2025-03-27,11:00:00,"1,189.17","15,062.46",72,0,0
2025-03-27,12:01:00,"1,189.17","15,062.46",72,0,0
2025-03-27,15:00:00,"1,187.90","27,605.35",5,0,0
2025-03-27,16:30:00,"1,187.90","27,605.35",5,0,0
2025-03-28,11:00:00,"1,181.93","14,080.95",30,0,0
2025-03-28,12:01:00,"1,181.93","14,080.95",30,0,0
2025-03-28,15:00:00,"1,175.45","17,293.46",53,0,0
2025-03-28,16:30:00,"1,175.45","17,293.46",53,0,0
2025-03-31,11:00:00,"1,158.04","23,430.93",40,0,0
2025-03-31,12:01:00,"1,158.04","23,430.93",40,0,0
2025-03-31,15:00:00,"1,158.09","40,260.73",90,0,0
2025-03-31,16:30:00,"1,158.09","40,260.73",90,0,0
2025-04-01,11:00:00,"1,173.83","13,920.33",30,0,0
2025-04-01,12:01:00,"1,173.83","13,920.33",30,0,0
2025-04-01,15:00:00,"1,168.02","26,391.17",21,0,0
2025-04-01,16:30:00,"1,168.02","26,391.17",21,0,0
2025-04-02,11:00:00,"1,171.06","11,737.23",67,0,0
2025-04-02,12:01:00,"1,171.06","11,737.23",67,0,0
2025-04-02,15:00:00,"1,172.69","24,952.72",92,0,0
2025-04-02,16:30:00,"1,172.69","24,952.72",92,0,0
2025-04-03,11:00:00,"1,172.69",0.00,90,0,0
2025-04-03,12:01:00,"1,172.69",0.00,90,0,0
2025-04-03,15:00:00,"1,161.81","41,064.80",14,0,0
2025-04-03,16:30:00,"1,161.81","41,064.80",14,0,0
2025-04-04,11:00:00,"1,131.56","27,775.88",65,0,0
2025-04-04,12:01:00,"1,131.56","27,775.88",65,0,0
2025-04-04,15:00:00,"1,125.21","48,286.09",16,0,0
2025-04-04,16:30:00,"1,125.21","48,286.09",16,0,0
2025-04-07,11:00:00,"1,125.21","48,338.49",18,0,0
2025-04-07,12:01:00,"1,125.21","48,338.49",18,0,0
2025-04-07,15:00:00,"1,125.21","48,338.49",18,0,0
2025-04-07,16:30:00,"1,125.21","48,338.49",18,0,0
2025-04-08,11:00:00,"1,077.48","39,711.85",81,0,0
2025-04-08,12:01:00,"1,077.48","39,711.85",81,0,0
